service_id,row_zero_based,column_zero_based,t_enter,t_exit,start_distance_m,end_distance_m,elevation_m
S008,525,648,0.9906395279255445,0.9931900005039059,8003.48616104615,8024.091710703338,253.4600830078125
S008,525,649,0.9892777366207681,0.9906395279255445,7992.484098686662,8003.48616104615,260.12530517578125
S008,526,649,0.9853654727376303,0.9892777366207681,7960.876486669985,7992.484098686662,261.23358154296875
S008,527,649,0.9814532088544926,0.9853654727376303,7929.2688746533095,7960.876486669985,260.3319091796875
S008,528,649,0.9775409449713548,0.9814532088544926,7897.661262636633,7929.2688746533095,256.8560485839844
S008,529,649,0.9752965039382668,0.9775409449713548,7879.528175634522,7897.661262636633,258.8279724121094
S008,529,650,0.973628681088217,0.9752965039382668,7866.053650619957,7879.528175634522,276.72137451171875
S008,530,650,0.9697164172050792,0.973628681088217,7834.44603860328,7866.053650619957,283.3652648925781
S008,531,650,0.9658041533219414,0.9697164172050792,7802.838426586603,7834.44603860328,295.6534423828125
S008,532,650,0.9618918894388035,0.9658041533219414,7771.230814569927,7802.838426586603,306.58551025390625
S008,533,650,0.9599534799509891,0.9618918894388035,7755.570190222895,7771.230814569927,314.31085205078125
S008,533,651,0.9579796255556658,0.9599534799509891,7739.623202553252,7755.570190222895,322.9093322753906
S008,534,651,0.954067361672528,0.9579796255556658,7708.0155905365755,7739.623202553252,307.96917724609375
S008,535,651,0.9501550977893902,0.954067361672528,7676.407978519898,7708.0155905365755,285.2511901855469
S008,536,651,0.9462428339062524,0.9501550977893902,7644.800366503222,7676.407978519898,267.1428527832031
S008,537,651,0.9446104559637114,0.9462428339062524,7631.6122048112675,7644.800366503222,252.4549102783203
S008,537,652,0.9423305700231146,0.9446104559637114,7613.192754486546,7631.6122048112675,255.05564880371094
S008,538,652,0.9384183061399769,0.9423305700231146,7581.58514246987,7613.192754486546,240.59654235839844
S008,539,652,0.9345060422568391,0.9384183061399769,7549.977530453194,7581.58514246987,236.01766967773438
S008,540,652,0.9305937783737013,0.9345060422568391,7518.369918436517,7549.977530453194,234.4785614013672
S008,541,652,0.9292674319764338,0.9305937783737013,7507.65421939964,7518.369918436517,239.03366088867188
S008,541,653,0.9266815144905635,0.9292674319764338,7486.762306419841,7507.65421939964,252.37945556640625
S008,542,653,0.9227692506074257,0.9266815144905635,7455.154694403164,7486.762306419841,237.24539184570312
S008,543,653,0.9188569867242878,0.9227692506074257,7423.547082386488,7455.154694403164,226.18600463867188
S008,544,653,0.9149447228411501,0.9188569867242878,7391.939470369812,7423.547082386488,219.0988006591797
S008,545,653,0.9139244079891561,0.9149447228411501,7383.696233988013,7391.939470369812,219.0626678466797
S008,545,654,0.9110324589580123,0.9139244079891561,7360.331858353135,7383.696233988013,230.2826385498047
S008,546,654,0.9071201950748745,0.9110324589580123,7328.724246336459,7360.331858353135,230.05514526367188
S008,547,654,0.9032079311917367,0.9071201950748745,7297.116634319783,7328.724246336459,225.15780639648438
S008,548,654,0.8992956673085989,0.9032079311917367,7265.509022303107,7297.116634319783,223.51820373535156
S008,549,654,0.8985813840018784,0.8992956673085989,7259.738248576386,7265.509022303107,210.32510375976562
S008,549,655,0.8953834034254611,0.8985813840018784,7233.901410286429,7259.738248576386,218.54214477539062
S008,550,655,0.8914711395423234,0.8953834034254611,7202.293798269754,7233.901410286429,207.2244110107422
S008,551,655,0.8875588756591856,0.8914711395423234,7170.686186253078,7202.293798269754,213.6440887451172
S008,552,655,0.8836466117760478,0.8875588756591856,7139.078574236401,7170.686186253078,221.5296173095703
S008,553,655,0.8832383600146008,0.8836466117760478,7135.780263164758,7139.078574236401,208.28152465820312
S008,553,656,0.8797343478929099,0.8832383600146008,7107.470962219725,7135.780263164758,204.43264770507812
S008,554,656,0.8758220840097721,0.8797343478929099,7075.863350203048,7107.470962219725,198.7283477783203
S008,555,656,0.8719098201266344,0.8758220840097721,7044.255738186373,7075.863350203048,206.4857177734375
S008,556,656,0.8679975562434966,0.8719098201266344,7012.648126169696,7044.255738186373,199.54124450683594
S008,557,656,0.867895336027323,0.8679975562434966,7011.822277753131,7012.648126169696,190.30491638183594
S008,557,657,0.8640852923603588,0.867895336027323,6981.04051415302,7011.822277753131,191.31826782226562
S008,558,657,0.860173028477221,0.8640852923603588,6949.432902136344,6981.04051415302,202.4349822998047
S008,559,657,0.8562607645940832,0.860173028477221,6917.8252901196665,6949.432902136344,202.85975646972656
S008,560,657,0.8525523120400453,0.8562607645940832,6887.864292341504,6917.8252901196665,191.2307586669922
S008,560,658,0.8523485007109454,0.8525523120400453,6886.21767810299,6887.864292341504,202.55966186523438
S008,561,658,0.8484362368278077,0.8523485007109454,6854.610066086315,6886.21767810299,217.213134765625
S008,562,658,0.8445239729446699,0.8484362368278077,6823.002454069639,6854.610066086315,231.8065643310547
S008,563,658,0.840611709061532,0.8445239729446699,6791.394842052962,6823.002454069639,246.42410278320312
S008,564,658,0.8372092880527677,0.840611709061532,6763.906306929876,6791.394842052962,254.71351623535156
S008,564,659,0.8366994451783942,0.8372092880527677,6759.787230036285,6763.906306929876,250.45384216308594
S008,565,659,0.8327871812952564,0.8366994451783942,6728.179618019609,6759.787230036285,245.50759887695312
S008,566,659,0.8288749174121186,0.8327871812952564,6696.5720060029325,6728.179618019609,237.06053161621094
S008,567,659,0.8249626535289809,0.8288749174121186,6664.964393986257,6696.5720060029325,241.52883911132812
S008,568,659,0.82186626406549,0.8249626535289809,6639.948321518249,6664.964393986257,236.06332397460938
S008,568,660,0.8210503896458431,0.82186626406549,6633.35678196958,6639.948321518249,235.2439422607422
S008,569,660,0.8171381257627053,0.8210503896458431,6601.749169952904,6633.35678196958,247.95494079589844
S008,570,660,0.8132258618795675,0.8171381257627053,6570.141557936227,6601.749169952904,247.53948974609375
S008,571,660,0.8093135979964297,0.8132258618795675,6538.533945919551,6570.141557936227,245.1039276123047
S008,572,660,0.8065232400782123,0.8093135979964297,6515.990336106622,6538.533945919551,241.39601135253906
S008,572,661,0.8054013341132918,0.8065232400782123,6506.926333902875,6515.990336106622,231.56979370117188
S008,573,661,0.8014890702301541,0.8054013341132918,6475.318721886199,6506.926333902875,229.89999389648438
S008,574,661,0.7975768063470163,0.8014890702301541,6443.711109869522,6475.318721886199,221.8558807373047
S008,575,661,0.7936645424638785,0.7975768063470163,6412.103497852846,6443.711109869522,203.32150268554688
S008,576,661,0.7911802160909347,0.7936645424638785,6392.032350694994,6412.103497852846,200.58766174316406
S008,576,662,0.7897522785807407,0.7911802160909347,6380.49588583617,6392.032350694994,195.0727081298828
S008,577,662,0.7858400146976029,0.7897522785807407,6348.888273819493,6380.49588583617,212.3238067626953
S008,578,662,0.7819277508144652,0.7858400146976029,6317.280661802817,6348.888273819493,218.56076049804688
S008,579,662,0.7780154869313274,0.7819277508144652,6285.673049786141,6317.280661802817,199.82032775878906
S008,580,662,0.775837192103657,0.7780154869313274,6268.074365283367,6285.673049786141,189.5645751953125
S008,580,663,0.7741032230481896,0.775837192103657,6254.065437769465,6268.074365283367,190.67898559570312
S008,581,663,0.7701909591650518,0.7741032230481896,6222.457825752788,6254.065437769465,192.41534423828125
S008,582,663,0.766278695281914,0.7701909591650518,6190.850213736112,6222.457825752788,192.0325164794922
S008,583,663,0.7623664313987761,0.766278695281914,6159.242601719435,6190.850213736112,196.55072021484375
S008,584,663,0.7604941681163793,0.7623664313987761,6144.11637987174,6159.242601719435,216.90191650390625
S008,584,664,0.7584541675156384,0.7604941681163793,6127.634989702759,6144.11637987174,219.23544311523438
S008,585,664,0.7545419036325006,0.7584541675156384,6096.027377686083,6127.634989702759,241.48922729492188
S008,586,664,0.7506296397493628,0.7545419036325006,6064.419765669407,6096.027377686083,248.68333435058594
S008,587,664,0.746717375866225,0.7506296397493628,6032.81215365273,6064.419765669407,245.6693878173828
S008,588,664,0.7451511441291016,0.746717375866225,6020.158394460112,6032.81215365273,240.32928466796875
S008,588,665,0.7428051119830872,0.7451511441291016,6001.204541636053,6020.158394460112,226.0297393798828
S008,589,665,0.7388928480999494,0.7428051119830872,5969.596929619377,6001.204541636053,224.2071990966797
S008,590,665,0.7349805842168117,0.7388928480999494,5937.989317602702,5969.596929619377,218.881591796875
S008,591,665,0.7310683203336739,0.7349805842168117,5906.381705586025,5937.989317602702,226.5134735107422
S008,592,665,0.729808120141824,0.7310683203336739,5896.200409048485,5906.381705586025,238.0721435546875
S008,592,666,0.727156056450536,0.729808120141824,5874.774093569348,5896.200409048485,228.270751953125
S008,593,666,0.7232437925673982,0.727156056450536,5843.166481552672,5874.774093569348,213.64059448242188
S008,594,666,0.7193315286842604,0.7232437925673982,5811.558869535996,5843.166481552672,211.96286010742188
S008,595,666,0.7154192648011227,0.7193315286842604,5779.95125751932,5811.558869535996,222.84323120117188
S008,596,666,0.7144650961545462,0.7154192648011227,5772.242423636858,5779.95125751932,237.42918395996094
S008,596,667,0.7115070009179849,0.7144650961545462,5748.343645502644,5772.242423636858,227.80665588378906
S008,597,667,0.7075947370348471,0.7115070009179849,5716.736033485967,5748.343645502644,244.96237182617188
S008,598,667,0.7036824731517093,0.7075947370348471,5685.1284214692905,5716.736033485967,261.4875793457031
S008,599,667,0.6997702092685715,0.7036824731517093,5653.520809452614,5685.1284214692905,255.89830017089844
S008,600,667,0.6991220721672685,0.6997702092685715,5648.28443822523,5653.520809452614,241.87957763671875
S008,600,668,0.6958579453854337,0.6991220721672685,5621.913197435938,5648.28443822523,231.92626953125
S008,601,668,0.691945681502296,0.6958579453854337,5590.305585419263,5621.913197435938,228.82870483398438
S008,602,668,0.6880334176191581,0.691945681502296,5558.697973402585,5590.305585419263,231.58534240722656
S008,603,668,0.6841211537360203,0.6880334176191581,5527.090361385909,5558.697973402585,241.96456909179688
S008,604,668,0.6837790481799909,0.6841211537360203,5524.326452813603,5527.090361385909,254.61631774902344
S008,604,669,0.6802088898528825,0.6837790481799909,5495.482749369233,5524.326452813603,252.05604553222656
S008,605,669,0.6762966259697447,0.6802088898528825,5463.8751373525565,5495.482749369233,262.9507751464844
S008,606,669,0.6723843620866069,0.6762966259697447,5432.267525335879,5463.8751373525565,275.5279235839844
S008,607,669,0.6684720982034692,0.6723843620866069,5400.659913319204,5432.267525335879,292.4982604980469
S008,608,669,0.6684360241927132,0.6684720982034692,5400.368467401976,5400.659913319204,305.9945373535156
S008,608,670,0.6645598343203314,0.6684360241927132,5369.052301302528,5400.368467401976,305.5211181640625
S008,609,670,0.6606475704371936,0.6645598343203314,5337.444689285851,5369.052301302528,315.0748596191406
S008,610,670,0.6567353065540558,0.6606475704371936,5305.837077269175,5337.444689285851,317.5588684082031
S008,611,670,0.6530930002054355,0.6567353065540558,5276.410481990348,5305.837077269175,309.3165283203125
S008,611,671,0.652823042670918,0.6530930002054355,5274.229465252498,5276.410481990348,301.1072998046875
S008,612,671,0.6489107787877801,0.652823042670918,5242.621853235822,5274.229465252498,287.38836669921875
S008,613,671,0.6449985149046424,0.6489107787877801,5211.014241219146,5242.621853235822,284.62261962890625
S008,614,671,0.6410862510215046,0.6449985149046424,5179.40662920247,5211.014241219146,300.010498046875
S008,615,671,0.6377499762181579,0.6410862510215046,5152.452496578721,5179.40662920247,304.4717102050781
S008,615,672,0.6371739871383668,0.6377499762181579,5147.799017185794,5152.452496578721,297.9179382324219
S008,616,672,0.633261723255229,0.6371739871383668,5116.1914051691165,5147.799017185794,288.0013427734375
S008,617,672,0.6293494593720912,0.633261723255229,5084.58379315244,5116.1914051691165,270.8594665527344
S008,618,672,0.6254371954889535,0.6293494593720912,5052.976181135765,5084.58379315244,253.53060913085938
S008,619,672,0.6224069522308802,0.6254371954889535,5028.494511167094,5052.976181135765,233.08123779296875
S008,619,673,0.6215249316058157,0.6224069522308802,5021.3685691190885,5028.494511167094,229.59461975097656
S008,620,673,0.6176126677226779,0.6215249316058157,4989.760957102412,5021.3685691190885,234.39305114746094
S008,621,673,0.61370040383954,0.6176126677226779,4958.153345085735,4989.760957102412,255.9833221435547
S008,622,673,0.6097881399564022,0.61370040383954,4926.545733069059,4958.153345085735,268.4632263183594
S008,623,673,0.6070639282436024,0.6097881399564022,4904.536525755466,4926.545733069059,275.5881652832031
S008,623,674,0.6058758760732644,0.6070639282436024,4894.9381210523825,4904.536525755466,276.8590087890625
S008,624,674,0.6019636121901267,0.6058758760732644,4863.330509035707,4894.9381210523825,262.01580810546875
S008,625,674,0.5980513483069889,0.6019636121901267,4831.72289701903,4863.330509035707,244.2054443359375
S008,626,674,0.5941390844238511,0.5980513483069889,4800.115285002354,4831.72289701903,250.56796264648438
S008,627,674,0.5917209042563247,0.5941390844238511,4780.5785403438385,4800.115285002354,270.2376403808594
S008,627,675,0.5902268205407133,0.5917209042563247,4768.507672985677,4780.5785403438385,257.5056457519531
S008,628,675,0.5863145566575755,0.5902268205407133,4736.900060969001,4768.507672985677,270.4479675292969
S008,629,675,0.5824022927744377,0.5863145566575755,4705.292448952325,4736.900060969001,288.4785461425781
S008,630,675,0.5784900288913,0.5824022927744377,4673.6848369356485,4705.292448952325,305.3985900878906
S008,631,675,0.5763778802690471,0.5784900288913,4656.620554932212,4673.6848369356485,300.09515380859375
S008,631,676,0.5745777650081622,0.5763778802690471,4642.077224918972,4656.620554932212,305.68731689453125
S008,632,676,0.5706655011250243,0.5745777650081622,4610.469612902296,4642.077224918972,299.40216064453125
S008,633,676,0.5667532372418865,0.5706655011250243,4578.86200088562,4610.469612902296,293.9507751464844
S008,634,676,0.5628409733587487,0.5667532372418865,4547.254388868943,4578.86200088562,298.74542236328125
S008,635,676,0.5610348562817694,0.5628409733587487,4532.662569520584,4547.254388868943,291.4376220703125
S008,635,677,0.558928709475611,0.5610348562817694,4515.646776852267,4532.662569520584,291.9681396484375
S008,636,677,0.5550164455924732,0.558928709475611,4484.039164835591,4515.646776852267,276.5382385253906
S008,637,677,0.5511041817093354,0.5550164455924732,4452.4315528189145,4484.039164835591,260.5283508300781
S008,638,677,0.5471919178261976,0.5511041817093354,4420.823940802238,4452.4315528189145,243.53675842285156
S008,639,677,0.5456918322944917,0.5471919178261976,4408.704584108957,4420.823940802238,256.2218017578125
S008,639,678,0.5432796539430598,0.5456918322944917,4389.216328785562,4408.704584108957,254.3681182861328
S008,640,678,0.539367390059922,0.5432796539430598,4357.608716768885,4389.216328785562,270.6124267578125
S008,641,678,0.5354551261767843,0.539367390059922,4326.001104752209,4357.608716768885,283.2336120605469
S008,642,678,0.5315428622936464,0.5354551261767843,4294.393492735533,4326.001104752209,296.9696960449219
S008,643,678,0.5303488083072141,0.5315428622936464,4284.74659869733,4294.393492735533,304.9871826171875
S008,643,679,0.5276305984105086,0.5303488083072141,4262.785880718857,4284.74659869733,300.735595703125
S008,644,679,0.5237183345273708,0.5276305984105086,4231.17826870218,4262.785880718857,288.2223815917969
S008,645,679,0.519806070644233,0.5237183345273708,4199.570656685503,4231.17826870218,271.87689208984375
S008,646,679,0.5158938067610952,0.519806070644233,4167.963044668827,4199.570656685503,253.44384765625
S008,647,679,0.5150057843199364,0.5158938067610952,4160.788613285702,4167.963044668827,242.47157287597656
S008,647,680,0.5119815428779575,0.5150057843199364,4136.355432652152,4160.788613285702,238.73394775390625
S008,648,680,0.5080692789948197,0.5119815428779575,4104.747820635475,4136.355432652152,252.0584716796875
S008,649,680,0.5041570151116819,0.5080692789948197,4073.1402086187986,4104.747820635475,265.89813232421875
S008,650,680,0.5002447512285441,0.5041570151116819,4041.532596602122,4073.1402086187986,279.37054443359375
S008,651,680,0.4996627603326587,0.5002447512285441,4036.830627874075,4041.532596602122,284.017822265625
S008,651,681,0.4963324873454063,0.4996627603326587,4009.924984585446,4036.830627874075,286.32275390625
S008,652,681,0.4924202234622685,0.4963324873454063,3978.3173725687698,4009.924984585446,277.38739013671875
S008,653,681,0.4885079595791307,0.4924202234622685,3946.709760552093,3978.3173725687698,256.21453857421875
S008,654,681,0.4845956956959929,0.4885079595791307,3915.102148535417,3946.709760552093,232.9689178466797
S008,655,681,0.484319736345381,0.4845956956959929,3912.8726424624474,3915.102148535417,234.9308624267578
S008,655,682,0.4806834318128551,0.484319736345381,3883.4945365187405,3912.8726424624474,235.9147186279297
S008,656,682,0.4767711679297173,0.4806834318128551,3851.886924502064,3883.4945365187405,251.7985382080078
S008,657,682,0.47285890404657954,0.4767711679297173,3820.279312485388,3851.886924502064,263.96722412109375
S008,658,682,0.46897671235810334,0.47285890404657954,3788.91465705082,3820.279312485388,264.4530334472656
S008,658,683,0.46894664016344173,0.46897671235810334,3788.6717004687116,3788.91465705082,254.4922332763672
S008,659,683,0.4650343762803039,0.46894664016344173,3757.0640884520353,3788.6717004687116,237.32525634765625
S008,660,683,0.46112211239716616,0.4650343762803039,3725.456476435359,3757.0640884520353,237.97767639160156
S008,661,683,0.45720984851402835,0.46112211239716616,3693.8488644186828,3725.456476435359,251.8332977294922
S008,662,683,0.4536336883708256,0.45720984851402835,3664.956671639193,3693.8488644186828,264.3040466308594
S008,662,684,0.45329758463089054,0.4536336883708256,3662.241252402006,3664.956671639193,264.4491271972656
S008,663,684,0.4493853207477528,0.45329758463089054,3630.63364038533,3662.241252402006,274.5884094238281
S008,664,684,0.44547305686461497,0.4493853207477528,3599.026028368654,3630.63364038533,287.5166015625
S008,665,684,0.4415607929814772,0.44547305686461497,3567.4184163519776,3599.026028368654,299.5338134765625
S008,666,684,0.43829066438354797,0.4415607929814772,3540.9986862275655,3567.4184163519776,294.2038269042969
S008,666,685,0.4376485290983394,0.43829066438354797,3535.8108043353013,3540.9986862275655,289.7340393066406
S008,667,685,0.4337362652152016,0.4376485290983394,3504.2031923186246,3535.8108043353013,272.85498046875
S008,668,685,0.42982400133206383,0.4337362652152016,3472.5955803019488,3504.2031923186246,265.2282409667969
S008,669,685,0.425911737448926,0.42982400133206383,3440.987968285272,3472.5955803019488,261.178955078125
S008,670,685,0.4229476403962703,0.425911737448926,3417.040700815938,3440.987968285272,261.55853271484375
S008,670,686,0.4219994735657882,0.4229476403962703,3409.3803562685957,3417.040700815938,243.28456115722656
S008,671,686,0.41808720968265045,0.4219994735657882,3377.77274425192,3409.3803562685957,251.5581512451172
S008,672,686,0.41417494579951264,0.41808720968265045,3346.165132235243,3377.77274425192,267.4793701171875
S008,673,686,0.4102626819163748,0.41417494579951264,3314.557520218567,3346.165132235243,274.6983642578125
S008,674,686,0.4076046164089926,0.4102626819163748,3293.082715404311,3314.557520218567,261.7333679199219
S008,674,687,0.40635041803323707,0.4076046164089926,3282.9499082018906,3293.082715404311,252.66204833984375
S008,675,687,0.40243815415009926,0.40635041803323707,3251.3422961852143,3282.9499082018906,233.77346801757812
S008,676,687,0.39852589026696145,0.40243815415009926,3219.7346841685376,3251.3422961852143,218.54376220703125
S008,677,687,0.3946136263838237,0.39852589026696145,3188.1270721518617,3219.7346841685376,208.74270629882812
S008,678,687,0.39226159242171493,0.3946136263838237,3169.1247299926836,3188.1270721518617,221.69253540039062
S008,678,688,0.3907013625006859,0.39226159242171493,3156.5194601351855,3169.1247299926836,213.09124755859375
S008,679,688,0.38678909861754807,0.3907013625006859,3124.9118481185087,3156.5194601351855,215.8779754638672
S008,680,688,0.3828768347344103,0.38678909861754807,3093.304236101833,3124.9118481185087,206.69134521484375
S008,681,688,0.3789645708512725,0.3828768347344103,3061.696624085156,3093.304236101833,195.11061096191406
S008,682,688,0.3769185684344373,0.3789645708512725,3045.1667445810563,3061.696624085156,189.26210021972656
S008,682,689,0.3750523069681347,0.3769185684344373,3030.08901206848,3045.1667445810563,189.5266876220703
S008,683,689,0.37114004308499693,0.3750523069681347,2998.481400051804,3030.08901206848,201.4029083251953
S008,684,689,0.3672277792018591,0.37114004308499693,2966.8737880351273,2998.481400051804,217.3805389404297
S008,685,689,0.36331551531872136,0.3672277792018591,2935.2661760184515,2966.8737880351273,233.81436157226562
S008,686,689,0.36157554444715956,0.36331551531872136,2921.208759169429,2935.2661760184515,227.56387329101562
S008,686,690,0.35940325143558355,0.36157554444715956,2903.6585640017747,2921.208759169429,230.9404296875
S008,687,690,0.35549098755244574,0.35940325143558355,2872.0509519850984,2903.6585640017747,219.34292602539062
S008,688,690,0.351578723669308,0.35549098755244574,2840.443339968422,2872.0509519850984,204.6278533935547
S008,689,690,0.34766645978617017,0.351578723669308,2808.835727951746,2840.443339968422,188.54307556152344
S008,690,690,0.3462325204598819,0.34766645978617017,2797.2507737578017,2808.835727951746,188.63851928710938
S008,690,691,0.34375419590303236,0.3462325204598819,2777.2281159350696,2797.2507737578017,202.43679809570312
S008,691,691,0.3398419320198946,0.34375419590303236,2745.6205039183933,2777.2281159350696,197.51866149902344
S008,692,691,0.3359296681367568,0.3398419320198946,2714.012891901717,2745.6205039183933,203.52493286132812
S008,693,691,0.332017404253619,0.3359296681367568,2682.4052798850403,2714.012891901717,206.86363220214844
S008,694,691,0.3308894964726042,0.332017404253619,2673.292788346174,2682.4052798850403,204.5586395263672
S008,694,692,0.3281051403704812,0.3308894964726042,2650.7976678683644,2673.292788346174,208.65528869628906
S008,695,692,0.3241928764873434,0.3281051403704812,2619.1900558516877,2650.7976678683644,203.07904052734375
S008,696,692,0.3202806126042056,0.3241928764873434,2587.5824438350114,2619.1900558516877,197.65887451171875
S008,697,692,0.31636834872106784,0.3202806126042056,2555.9748318183356,2587.5824438350114,198.179931640625
S008,698,692,0.3155464724853265,0.31636834872106784,2549.334802934547,2555.9748318183356,202.21958923339844
S008,698,693,0.31245608483793,0.3155464724853265,2524.367219801659,2549.334802934547,187.4729766845703
S008,699,693,0.3085438209547922,0.31245608483793,2492.7596077849826,2524.367219801659,190.19015502929688
S008,700,693,0.30463155707165446,0.3085438209547922,2461.1519957683063,2492.7596077849826,199.13455200195312
S008,701,693,0.30071929318851665,0.30463155707165446,2429.54438375163,2461.1519957683063,204.71510314941406
S008,702,693,0.30020344849804886,0.30071929318851665,2425.3768175229197,2429.54438375163,207.65652465820312
S008,702,694,0.29680702930537883,0.30020344849804886,2397.9367717349537,2425.3768175229197,204.0930938720703
S008,703,694,0.2928947654222411,0.29680702930537883,2366.3291597182774,2397.9367717349537,195.38876342773438
S008,704,694,0.28898250153910326,0.2928947654222411,2334.721547701601,2366.3291597182774,194.2313690185547
S008,705,694,0.2850702376559655,0.28898250153910326,2303.113935684925,2334.721547701601,182.5805206298828
S008,706,694,0.28486042451077115,0.2850702376559655,2301.418832111292,2303.113935684925,158.82687377929688
S008,706,695,0.2811579737728277,0.28486042451077115,2271.5063236682486,2301.418832111292,161.69569396972656
S008,707,695,0.2772457098896899,0.2811579737728277,2239.898711651572,2271.5063236682486,150.10281372070312
S008,708,695,0.2733334460065521,0.2772457098896899,2208.291099634896,2239.898711651572,148.82444763183594
S008,709,695,0.2695174005234935,0.2733334460065521,2177.4608466996647,2208.291099634896,150.2891082763672
S008,709,696,0.2694211821234143,0.2695174005234935,2176.6834876182197,2177.4608466996647,157.32200622558594
S008,710,696,0.2655089182402765,0.2694211821234143,2145.075875601543,2176.6834876182197,151.3913116455078
S008,711,696,0.26159665435713875,0.2655089182402765,2113.468263584867,2145.075875601543,158.80348205566406
S008,712,696,0.25768439047400094,0.26159665435713875,2081.8606515681904,2113.468263584867,174.8004913330078
S008,713,696,0.2541743765362158,0.25768439047400094,2053.5028612880374,2081.8606515681904,189.58364868164062
S008,713,697,0.2537721265908631,0.2541743765362158,2050.253039551514,2053.5028612880374,179.4084930419922
S008,714,697,0.24985986270772534,0.2537721265908631,2018.6454275348378,2050.253039551514,192.6483917236328
S008,715,697,0.24594759882458755,0.24985986270772534,1987.0378155181616,2018.6454275348378,203.0789031982422
S008,716,697,0.24203533494144977,0.24594759882458755,1955.4302035014853,1987.0378155181616,209.68287658691406
S008,717,697,0.23883135254893811,0.24203533494144977,1929.54487587641,1955.4302035014853,210.35076904296875
S008,717,698,0.23812307105831196,0.23883135254893811,1923.8225914848088,1929.54487587641,212.54971313476562
S008,718,698,0.23421080717517417,0.23812307105831196,1892.2149794681327,1923.8225914848088,209.1463165283203
S008,719,698,0.2302985432920364,0.23421080717517417,1860.6073674514564,1892.2149794681327,197.91146850585938
S008,720,698,0.2263862794088986,0.2302985432920364,1828.9997554347801,1860.6073674514564,191.08619689941406
S008,721,698,0.22348832856166043,0.2263862794088986,1805.5868904647828,1828.9997554347801,181.96324157714844
S008,721,699,0.2224740155257608,0.22348832856166043,1797.3921434181036,1805.5868904647828,179.50616455078125
S008,722,699,0.218561751642623,0.2224740155257608,1765.7845314014273,1797.3921434181036,157.97300720214844
S008,723,699,0.21464948775948522,0.218561751642623,1734.176919384751,1765.7845314014273,144.53883361816406
S008,724,699,0.2107372238763474,0.21464948775948522,1702.5693073680748,1734.176919384751,140.2158660888672
S008,725,699,0.20814530457438274,0.2107372238763474,1681.6289050531552,1702.5693073680748,138.32093811035156
S008,725,700,0.20682495999320963,0.20814530457438274,1670.9616953513985,1681.6289050531552,139.40574645996094
S008,726,700,0.20291269611007184,0.20682495999320963,1639.3540833347222,1670.9616953513985,141.15771484375
S008,727,700,0.19900043222693403,0.20291269611007184,1607.7464713180457,1639.3540833347222,141.211669921875
S008,728,700,0.19508816834379625,0.19900043222693403,1576.1388593013694,1607.7464713180457,140.5471954345703
S008,729,700,0.19280228058710508,0.19508816834379625,1557.6709196415281,1576.1388593013694,138.2509307861328
S008,729,701,0.19117590446065846,0.19280228058710508,1544.531247284693,1557.6709196415281,137.32992553710938
S008,730,701,0.18726364057752068,0.19117590446065846,1512.9236352680168,1544.531247284693,136.0429229736328
S008,731,701,0.18335137669438287,0.18726364057752068,1481.3160232513405,1512.9236352680168,156.3429412841797
S008,732,701,0.17943911281124508,0.18335137669438287,1449.7084112346643,1481.3160232513405,169.06527709960938
S008,733,701,0.1774592565998274,0.17943911281124508,1433.7129342299008,1449.7084112346643,173.8075408935547
S008,733,702,0.1755268489281073,0.1774592565998274,1418.100799217988,1433.7129342299008,162.65591430664062
S008,734,702,0.1716145850449695,0.1755268489281073,1386.4931872013115,1418.100799217988,163.59104919433594
S008,735,702,0.1677023211618317,0.1716145850449695,1354.8855751846352,1386.4931872013115,170.7978515625
S008,736,702,0.16379005727869392,0.1677023211618317,1323.277963167959,1354.8855751846352,185.29049682617188
S008,737,702,0.1621162326125497,0.16379005727869392,1309.7549488182733,1323.277963167959,200.30059814453125
S008,737,703,0.1598777933955561,0.1621162326125497,1291.6703511512826,1309.7549488182733,194.78147888183594
S008,738,703,0.15596552951241832,0.1598777933955561,1260.0627391346063,1291.6703511512826,204.2788543701172
S008,739,703,0.15205326562928054,0.15596552951241832,1228.45512711793,1260.0627391346063,201.02774047851562
S008,740,703,0.14814100174614275,0.15205326562928054,1196.8475151012537,1228.45512711793,201.4271697998047
S008,741,703,0.14677320862527202,0.14814100174614275,1185.796963406646,1196.8475151012537,200.16481018066406
S008,741,704,0.14422873786300494,0.14677320862527202,1165.2399030845772,1185.796963406646,205.1633758544922
S008,742,704,0.14031647397986716,0.14422873786300494,1133.632291067901,1165.2399030845772,203.5731201171875
S008,743,704,0.13640421009672937,0.14031647397986716,1102.024679051225,1133.632291067901,200.187255859375
S008,744,704,0.13249194621359156,0.13640421009672937,1070.4170670345484,1102.024679051225,195.7525634765625
S008,745,704,0.13143018463799433,0.13249194621359156,1061.8389779950187,1070.4170670345484,198.57191467285156
S008,745,705,0.12857968233045378,0.13143018463799433,1038.809455017872,1061.8389779950187,196.6827392578125
S008,746,705,0.12466741844731598,0.12857968233045378,1007.2018430011957,1038.809455017872,199.77774047851562
S008,747,705,0.1207551545641782,0.12466741844731598,975.5942309845194,1007.2018430011957,193.27687072753906
S008,748,705,0.1168428906810404,0.1207551545641782,943.9866189678431,975.5942309845194,180.83560180664062
S008,749,705,0.11608716065071666,0.1168428906810404,937.8809925833914,943.9866189678431,167.61489868164062
